ID,lat,lon,
1835,36.7796523,3.255948,
1836,36.7792586,3.25592,
1837,36.7788285,3.2558859,
1838,36.779299,3.2547578,
1839,36.7788792,3.2547111,
1840,36.7797276,3.2557415,
1841,36.7797411,3.2547972,
1842,36.7787626,3.259549,
1843,36.7779029,3.2594702,
1844,36.7832079,3.2502238,
1845,36.78273,3.2502986,
1846,36.7821573,3.2502501,
1847,36.7822327,3.2490897,
1848,36.7836947,3.2492278,
1849,36.7835772,3.2503342,
1850,36.7832244,3.2503745,
1851,36.7832161,3.2499456,
1852,36.7832421,3.2495677,
1853,36.783195,3.2491886,
1854,36.7824491,3.261854,
1855,36.7823908,3.2618822,
1856,36.7813232,3.2616131,
1857,36.780369,3.2613987,
1858,36.78001,3.2618551,
1859,36.779997,3.2618675,
1860,36.7799495,3.2618802,
1861,36.7794485,3.2617741,
1862,36.7794114,3.2617571,
1863,36.7793794,3.2617282,
1864,36.7793548,3.2616894,
1865,36.779335,3.2615948,
1866,36.7848043,3.2482877,
1867,36.7838617,3.2481981,
1868,36.7840608,3.2455442,
1869,36.7849922,3.2456383,
1870,36.7841418,3.2445039,
1871,36.7850855,3.2446262,
1872,36.7851123,3.2442725,
1873,36.7828071,3.2491505,
1874,36.7816113,3.2475781,
1875,36.7816297,3.2475665,
1876,36.7816447,3.2475487,
1877,36.7816549,3.2475263,
1878,36.7816577,3.2474738,
1879,36.7816351,3.2474278,
1880,36.7815763,3.247408,
1881,36.781555,3.2474175,
1882,36.7815372,3.247435,
1883,36.7815248,3.2474586,
1884,36.781519,3.2474859,
1885,36.7815204,3.2475141,
1886,36.7815289,3.2475403,
1887,36.7815437,3.2475618,
1888,36.781413,3.2490009,
1889,36.7839159,3.247402,
1890,36.7837733,3.2492319,
1891,36.7848668,3.2475184,
1892,36.7839832,3.246539,
1893,36.7819091,3.2431722,
1894,36.7904047,3.3013051,
1895,36.7899171,3.3012552,
1896,36.7892639,3.3012109,
1897,36.7886445,3.301126,
1898,36.7904704,3.3002703,
1899,36.7904515,3.3008705,
1900,36.7903473,3.3018343,
1901,36.7899325,3.3008469,
1902,36.7898792,3.3017133,
1903,36.7892285,3.3016024,
1904,36.7900455,3.3008659,
1905,36.7900459,3.300267,
1906,36.7916615,3.2955173,
1907,36.7918545,3.2954949,
1908,36.7926953,3.2955249,
1909,36.7913818,3.2932941,
1910,36.7921209,3.2933453,
1911,36.7927756,3.2933958,
1912,36.7925082,3.2969805,
1913,36.7929279,3.2970664,
1914,36.793087,3.2958907,
1915,36.7926731,3.2958352,
1916,36.7886527,3.3007521,
1917,36.7886411,3.3014656,
1918,36.7909199,3.2945654,
1919,36.7909093,3.2949898,
1920,36.7913434,3.2943799,
1921,36.7918238,3.2944295,
1922,36.7927382,3.2944933,
1923,36.7896357,3.2864448,
1924,36.789817,3.2851566,
1925,36.7900104,3.2837978,
1926,36.7905553,3.2923423,
1927,36.7895221,3.2922772,
1928,36.7895311,3.2918066,
1929,36.7895479,3.2907001,
1930,36.7891405,3.2906775,
1932,36.7894625,3.2945056,
1933,36.7894937,3.2938964,
1934,36.7895189,3.2934035,
1935,36.7895478,3.2928382,
1936,36.790517,3.2939451,
1937,36.7905286,3.2934606,
1938,36.7920386,3.286892,
1939,36.7902112,3.2867358,
1940,36.7878284,3.2860414,
1941,36.7882081,3.283401,
1942,36.7885599,3.2848669,
1943,36.7894001,3.2836663,
1944,36.7891831,3.2850179,
1945,36.7889971,3.2863083,
1946,36.7917063,3.2855518,
1947,36.7916636,3.2868653,
1948,36.7924691,3.286945,
1949,36.7950878,3.2861989,
1950,36.7941594,3.2894901,
1951,36.7946961,3.288678,
1952,36.7950541,3.2876405,
1953,36.7977071,3.2808146,
1954,36.797628,3.2812016,
1955,36.7975322,3.2815645,
1956,36.7985121,3.2702552,
1957,36.7911441,3.2568322,
1958,36.7948952,3.2557911,
1959,36.7947947,3.2572069,
1960,36.7835256,3.2609523,
1961,36.7832668,3.2640818,
1962,36.7781494,3.2558128,
1963,36.778213,3.2544148,
1964,36.7782054,3.2542688,
1965,36.7781329,3.2538617,
1966,36.7780896,3.2537328,
1967,36.7777204,3.2529099,
1968,36.7776583,3.2525185,
1969,36.7779156,3.250955,
1970,36.7778183,3.2509808,
1971,36.7777914,3.2514999,
1972,36.7778167,3.2512018,
1973,36.7778153,3.2508882,
1974,36.7778065,3.250795,
1975,36.7778167,3.2514968,
1976,36.7594314,3.3338267,
1977,36.7777575,3.2519457,
1978,36.7860755,3.3133669,
1979,36.7861173,3.3117048,
2972,36.7554419,3.2885168,
1980,36.7854463,3.3241599,
1981,36.7886787,3.3000456,
1982,36.7972577,3.280504,
1983,36.7908055,3.3028398,
1984,36.7899266,3.3070905,
1985,36.7915027,3.304804,
1986,36.7716578,3.3227882,
1987,36.7970391,3.2806716,
1988,36.7721857,3.2976302,
1989,36.7695472,3.3165722,
1990,36.7885624,3.303618,
1991,36.7913579,3.2990641,
1992,36.7921243,3.3067397,
1993,36.791394,3.3069007,
1994,36.7912179,3.3024428,
1995,36.7911191,3.3070455,
1996,36.7919568,3.2983873,
1997,36.7926355,3.3053772,
1998,36.7880199,3.2993916,
1999,36.7894243,3.3012198,
2000,36.797411,3.2807144,
2001,36.7894088,3.3029716,
2002,36.7899,3.3033214,
2003,36.7971424,3.2807025,
2004,36.7885913,3.3029197,
2005,36.7907625,3.3070294,
2006,36.7823247,3.3144055,
2007,36.7702422,3.3167122,
2008,36.771892,3.3242185,
2009,36.7697609,3.31668,
2010,36.7910031,3.3009837,
2011,36.7894421,3.3022865,
2012,36.7918752,3.3068792,
2013,36.7972244,3.2806464,
2014,36.7871312,3.3054827,
2015,36.7917308,3.3030131,
2016,36.7884095,3.3007295,
2017,36.7920942,3.3067129,
2018,36.7908914,3.3070884,
2019,36.7942513,3.2826118,
2020,36.7917678,3.3068953,
2021,36.7893748,3.3036703,
2022,36.7919138,3.3070777,
2023,36.7884496,3.3000434,
2024,36.7899414,3.3023106,
2025,36.7914713,3.3068578,
2026,36.7970082,3.2804295,
2027,36.7914645,3.3025068,
2028,36.7951792,3.2831127,
2029,36.7904672,3.3033738,
2030,36.7896746,3.3008306,
2031,36.7951637,3.2830347,
2032,36.7895951,3.3074767,
2033,36.7915272,3.3068524,
2034,36.7919439,3.3068256,
2035,36.7945324,3.2827376,
2036,36.791649,3.3036238,
2037,36.7700744,3.316701,
2038,36.7920298,3.3069865,
2039,36.7908588,3.3060247,
2040,36.7899134,3.3029947,
2041,36.7908098,3.3070723,
2042,36.7969847,3.2805666,
2043,36.7917033,3.3068899,
2044,36.7677143,3.3220088,
2045,36.7915916,3.3068631,
2046,36.7910074,3.3070777,
2047,36.7894608,3.3064769,
2048,36.7705688,3.31668,
2049,36.7917892,3.3071796,
2050,36.7928991,3.2845321,
2051,36.7747106,3.2994259,
2052,36.7928999,3.3050929,
2053,36.7908746,3.3019444,
2054,36.7887164,3.2994451,
2055,36.7714729,3.3217821,
2056,36.7972225,3.2804134,
2057,36.7951936,3.2831345,
2058,36.795038,3.2827955,
2059,36.7929489,3.3046785,
2060,36.7688583,3.3186952,
2061,36.7969865,3.280097,
2062,36.771336,3.3178787,
2063,36.7921071,3.3068846,
2064,36.7971529,3.2803626,
2065,36.7872569,3.3020995,
2066,36.7905988,3.3068304,
2067,36.7972467,3.2806038,
2068,36.7970724,3.2803686,
2069,36.7969831,3.280507,
2070,36.7971932,3.2806791,
2071,36.7884856,3.299428,
2072,36.7879464,3.3006924,
2073,36.7929691,3.2825174,
2074,36.7930479,3.2825199,
2075,36.7921406,3.306803,
2076,36.7903501,3.3053825,
2077,36.7971123,3.2803582,
2078,36.7970023,3.280622,
2079,36.7894338,3.3008153,
2080,36.7929614,3.2826717,
2081,36.7920341,3.3067505,
2082,36.7668048,3.3188151,
2083,36.7917811,3.3025627,
2084,36.7873085,3.3104841,
2085,36.7861734,3.3098769,
2086,36.7922966,3.285599,
2087,36.7918021,3.2923419,
2088,36.7875783,3.310585,
2089,36.7940093,3.282595,
2090,36.7849408,3.3096785,
2091,36.7878026,3.3110216,
2092,36.792889,3.2856344,
2093,36.7848955,3.3125484,
2094,36.7804725,3.3214439,
2095,36.7902637,3.2863842,
2096,36.7944303,3.2870405,
2097,36.7828446,3.3124368,
2098,36.7848081,3.3095346,
2099,36.7639305,3.2499652,
2100,36.793467,3.2845708,
2101,36.7917923,3.2929762,
2102,36.7950833,3.2857499,
2103,36.7831728,3.3191733,
2104,36.7860883,3.309835,
2105,36.7944913,3.2869936,
2106,36.7945858,3.2866127,
2107,36.7875233,3.310527,
2108,36.7942851,3.2870526,
2109,36.7867457,3.3102159,
2110,36.7935373,3.2865435,
2111,36.784913,3.3118777,
2112,36.79281,3.2923298,
2113,36.7947231,3.2864287,
2114,36.7836051,3.3092986,
2115,36.7914585,3.2922668,
2116,36.7833129,3.3191798,
2117,36.795077,3.286967,
2118,36.7834977,3.3118467,
2119,36.7832614,3.3092771,
2120,36.7828601,3.3227591,
2121,36.7942417,3.2870522,
2122,36.7919815,3.2974915,
2123,36.7857956,3.3098447,
2124,36.7849292,3.3106439,
2125,36.7838878,3.3125054,
2126,36.7914355,3.2929492,
2127,36.7838921,3.3093833,
2128,36.79453,3.2868112,
2129,36.792395,3.2922936,
2130,36.7931682,3.2865162,
2131,36.7843432,3.3094155,
2132,36.7883727,3.3104827,
2133,36.7846147,3.3094595,
2134,36.7929539,3.2829282,
2135,36.7833645,3.3124636,
2136,36.7864011,3.3100324,
2137,36.784198,3.3105968,
2138,36.7935084,3.2825441,
2139,36.7643945,3.250445,
2140,36.7754643,3.3017028,
2141,36.7716696,3.3134788,
2142,36.7643622,3.2506444,
2143,36.7749345,3.3068202,
2144,36.7822704,3.2982374,
2145,36.7722869,3.2949195,
2146,36.7765705,3.3019225,
2147,36.7722859,3.3109379,
2148,36.7760818,3.3055596,
2149,36.7740872,3.3094531,
2150,36.7740364,3.3094702,
2151,36.7797941,3.2985858,
2152,36.7731389,3.3090137,
2153,36.7792164,3.2981516,
2154,36.7813108,3.3008174,
2155,36.7813237,3.3006404,
2156,36.7730181,3.3112244,
2157,36.7685364,3.3141265,
2158,36.7802581,3.2981889,
2159,36.7649552,3.2520929,
2160,36.7813623,3.298677,
2161,36.7767168,3.3054359,
2162,36.7728441,3.3088806,
2163,36.7695967,3.3155202,
2164,36.7695634,3.3157251,
2165,36.7732114,3.3090464,
2166,36.7697308,3.3150385,
2167,36.7748632,3.3098089,
2168,36.7765427,3.3058012,
2169,36.7680747,3.2982817,
2170,36.7757337,3.3015308,
2171,36.7802023,3.298618,
2172,36.7722776,3.2951348,
2173,36.7695677,3.3159344,
2174,36.7697239,3.3122583,
2175,36.7735337,3.3090947,
2176,36.7760818,3.3052645,
2177,36.7806233,3.2986234,
2178,36.7739849,3.3096258,
2179,36.7805718,3.3007799,
2180,36.7687728,3.3132253,
2181,36.7723042,3.2945883,
2182,36.7697437,3.3149366,
2183,36.7795836,3.2985483,
2184,36.7732372,3.3089606,
2185,36.7758841,3.3073911,
2186,36.7689053,3.2568054,
2187,36.7642227,3.2615453,
2188,36.7659883,3.2560195,
2189,36.7652073,3.2557715,
2190,36.7686628,3.2621486,
2191,36.7687322,3.2599253,
2192,36.7690868,3.2620231,
2193,36.7675783,3.2631319,
2194,36.7689409,3.2568077,
2195,36.7673309,3.2632817,
2196,36.766862,3.2634162,
2197,36.7653996,3.2558157,
2198,36.7642233,3.2621652,
2199,36.7651391,3.2564513,
2200,36.7678613,3.262879,
2201,36.7656248,3.2558848,
2202,36.7685067,3.2622632,
2203,36.765098,3.2567735,
2204,36.7673152,3.2564942,
2205,36.7651276,3.2565184,
2206,36.7719368,3.2602736,
2207,36.7684068,3.2567907,
2208,36.7672436,3.2633219,
2209,36.764215,3.2633109,
2210,36.7658859,3.2540325,
2211,36.7668366,3.2538742,
2212,36.7651556,3.2563158,
2213,36.7655841,3.2535867,
2214,36.7615541,3.2484529,
2215,36.7615768,3.2485549,
2216,36.7625704,3.2487956,
2217,36.7617358,3.248638,
2218,36.7660061,3.2542665,
2219,36.7665012,3.2534404,
2220,36.766887,3.2551457,
2221,36.7661946,3.2551828,
2222,36.7659783,3.2541828,
2223,36.7665556,3.2552525,
2224,36.762676,3.2489231,
2225,36.7672625,3.255009,
2226,36.7671848,3.2570386,
2227,36.7627224,3.2487572,
2228,36.7660663,3.2545425,
2229,36.7650904,3.2569021,
2230,36.7660902,3.2554153,
2231,36.7671791,3.2543215,
2232,36.7670447,3.2576266,
2233,36.762889,3.2493153,
2234,36.7663121,3.2532097,
136,36.7620735,3.2483362,
2235,36.7626139,3.2488212,
2237,36.766143,3.2550325,
2238,36.7677702,3.249933,
2236,36.7616456,3.2486058,
2240,36.7663035,3.2552267,
2241,36.7675133,3.2548264,
2242,36.7623202,3.2487406,
2243,36.7652706,3.2532086,
2244,36.7664859,3.2534218,
2245,36.7970709,3.2806932,
2246,36.7972455,3.2804555,
2239,36.762006,3.2486821,
3272,36.781499,3.3229446,
3277,36.7813323,3.3245915,
2389,36.7673294,3.3245478,
2371,36.7635289,3.2999009,
2394,36.7678784,3.3245485,
2374,36.7643746,3.2999341,
2399,36.7674449,3.3246182,
2404,36.7674025,3.3246061,
3282,36.7811277,3.3265302,
2385,36.7554461,3.2871334,
2410,36.7910468,3.2892893,
2409,36.7673595,3.3245833,
2390,36.7770357,3.2892008,
2415,36.7909931,3.2904356,
2414,36.7672853,3.3245243,
2977,36.755469,3.2873892,
2419,36.7672247,3.3245136,
2400,36.7755616,3.2562208,
2255,36.7598016,3.2411344,
2256,36.7475201,3.3152773,
2257,36.7508663,3.3150037,
2258,36.7496198,3.323093,
2259,36.7442962,3.3168195,
2260,36.7475094,3.3152183,
2261,36.7474255,3.3220057,
2262,36.7410593,3.3176591,
2263,36.7450614,3.3168276,
2264,36.7502843,3.3145281,
2265,36.7408229,3.3152317,
2266,36.7538864,3.328219,
2267,36.7427487,3.3132682,
2268,36.7439824,3.3163958,
2269,36.7450377,3.316782,
2270,36.7474728,3.3183511,
2271,36.7508728,3.317466,
2272,36.7427335,3.3151192,
2273,36.750617,3.3148481,
2274,36.750862,3.3171602,
2275,36.7408294,3.3153765,
2276,36.7502947,3.3147757,
3614,36.7774968,3.2506085,
2277,36.7502667,3.3147167,
2278,36.7443844,3.3168491,
2280,36.7840993,3.313361,
2281,36.7506493,3.314883,
2282,36.7505698,3.3147918,
2279,36.7407283,3.317761,
2284,36.7450764,3.3169349,
2283,36.745085,3.3172567,
2286,36.7439971,3.3151645,
2287,36.7409949,3.3169832,
2288,36.7410314,3.3172782,
2289,36.7505332,3.314773,
2290,36.7402211,3.3178468,
2291,36.7450012,3.3167498,
2292,36.7507589,3.314883,
2293,36.744537,3.3168356,
2294,36.7508771,3.3151003,
2295,36.7439738,3.3162938,
2296,36.750832,3.3149152,
2297,36.7440964,3.3166506,
2298,36.7508019,3.3148884,
2299,36.7408246,3.3151297,
2300,36.744019,3.3165272,
2301,36.7537352,3.3290127,
2302,36.750271,3.3147596,
2303,36.7967734,3.2804937,
3061,36.7441374,3.3151695,
4597,36.7760103,3.2994267,
2304,36.7465979,3.3009769,
2305,36.7912546,3.295472,
2306,36.7910097,3.295413,
2307,36.7915037,3.2954961,
2308,36.7915839,3.2955315,
2309,36.7910614,3.2954254,
2310,36.7875857,3.2943991,
2311,36.7888402,3.2944956,
2312,36.7882366,3.2944715,
2313,36.7933597,3.2910751,
2314,36.7969412,3.2757559,
2315,36.784969,3.3079982,
2316,36.7886421,3.3013697,
2317,36.7715196,3.2531062,
2318,36.7590458,3.3246291,
2319,36.7656184,3.3188742,
2320,36.7586092,3.3194375,
2321,36.7663833,3.3188689,
2322,36.7606792,3.3192583,
137,36.7583179,3.2492331,
2323,36.75787,3.3195609,
2325,36.7583514,3.3194697,
2326,36.7641618,3.3190298,
2327,36.7657344,3.3189225,
2328,36.7588757,3.3194214,
2329,36.7621548,3.3191586,
2324,36.7576741,3.3194621,
2331,36.7594964,3.3143837,
2332,36.7780389,3.2939359,
2333,36.786878,3.2832972,
2334,36.7834765,3.2826051,
2330,36.7589133,3.3144423,
2335,36.7892039,3.2723599,
2336,36.7881964,3.2719041,
2337,36.7846471,3.2703126,
2338,36.7596784,3.2489676,
2339,36.7929141,3.2896781,
2340,36.7715468,3.2652934,
2341,36.7932794,3.2896943,
2342,36.7908826,3.2964862,
2343,36.7932942,3.2891746,
2344,36.7607204,3.2486603,
2345,36.7929352,3.2891529,
3267,36.7803591,3.3228215,
2346,36.7928913,3.2902335,
2347,36.7941257,3.2902958,
2348,36.7725496,3.2512553,
2349,36.7950962,3.2850538,
2350,36.7731755,3.2622881,
2351,36.7950244,3.2886287,
2352,36.767543,3.2557741,
2353,36.7674497,3.2556221,
2354,36.7675012,3.2556718,
2355,36.7749067,3.2608241,
2356,36.7739869,3.2602473,
2357,36.7950218,3.2886889,
2358,36.7674206,3.2555685,
2359,36.7638611,3.2560331,
2360,36.794879,3.2886874,
2361,36.7643214,3.2632796,
2362,36.7643391,3.2619809,
2363,36.7642582,3.2582831,
2364,36.764396,3.259081,
2365,36.7941916,3.2886445,
2366,36.7644807,3.2654946,
2367,36.7643106,3.2604867,
2368,36.7640922,3.2558186,
2369,36.7638503,3.2558069,
2370,36.7929623,3.2885773,
2372,36.7655997,3.2999842,
2373,36.7583038,3.3145046,
2375,36.7567332,3.3145,
2678,36.7440428,3.3111781,
2376,36.7917463,3.2885071,
2377,36.762761,3.2482455,
2378,36.7647438,3.2999535,
2379,36.7578146,3.3145225,
2380,36.7575247,3.3145076,
2381,36.7898441,3.2892153,
2382,36.7810243,3.2888168,
2383,36.771576,3.2886083,
2384,36.7716236,3.2887125,
2386,36.778028,3.2886362,
2387,36.771543,3.2885419,
2388,36.7806263,3.2981982,
2391,36.7808468,3.2933288,
2392,36.7771009,3.2890546,
2393,36.7759357,3.2916444,
2395,36.7865191,3.2857964,
2396,36.7859086,3.266005,
2397,36.786839,3.2664185,
2398,36.7869467,3.2665145,
2401,36.7875406,3.2667214,
2402,36.7873815,3.2645686,
2403,36.78653,3.2662981,
2405,36.7876171,3.2664584,
2406,36.7876948,3.2661913,
2407,36.7761281,3.2593411,
2247,36.7883664,3.2861637,
2408,36.7950292,3.250427,
2411,36.7948356,3.2529122,
2412,36.7942332,3.2503403,
2413,36.7940204,3.2531458,
2250,36.7946733,3.253237,
2251,36.7932409,3.250233,
2416,36.7930013,3.2530248,
2417,36.7948422,3.2528241,
2418,36.7940522,3.2527319,
2253,36.793038,3.252615,
2420,36.7948718,3.2523992,
2421,36.7940827,3.2523099,
2422,36.7930735,3.2521888,
2423,36.7941144,3.2519246,
2424,36.7931115,3.2517873,
2425,36.7949301,3.2516245,
2254,36.7941429,3.2515359,
2427,36.7931438,3.2514099,
2428,36.7949588,3.2512413,
2429,36.7941721,3.2511587,
2430,36.7931778,3.2510328,
2431,36.7949915,3.250799,
2432,36.7942053,3.2507257,
2433,36.7932168,3.2505939,
2434,36.7899415,3.2892174,
2248,36.7899,3.2904078,
2435,36.7735241,3.2515058,
2249,36.7671688,3.3245055,
2436,36.763785,3.2447689,
2437,36.7667761,3.3244814,
2438,36.7674352,3.3243439,
2439,36.7640912,3.2458206,
2440,36.7668447,3.3242947,
2441,36.769037,3.3201885,
2442,36.7686094,3.320269,
2443,36.7750877,3.2519133,
2444,36.7685665,3.3202676,
2445,36.7684923,3.3202489,
2446,36.7683789,3.3201787,
2447,36.7646172,3.3205265,
2448,36.76512,3.3204889,
2449,36.7707885,3.2563749,
2450,36.7755307,3.2518369,
2451,36.7666241,3.3203843,
2452,36.7672214,3.3203495,
2453,36.7663512,3.3220902,
2454,36.7663018,3.3220097,
2455,36.7662159,3.3219776,
2456,36.7654681,3.3219239,
2457,36.7776726,3.2526841,
2458,36.7774545,3.2485988,
2459,36.7777776,3.2530858,
2460,36.7779357,3.2534043,
2461,36.7672934,3.2555835,
2462,36.7665298,3.2553467,
2463,36.7649929,3.2518016,
2464,36.7858592,3.3246021,
2465,36.7885015,3.3055055,
2466,36.7858522,3.3248097,
2467,36.7858181,3.3252433,
2468,36.7872915,3.3117355,
2469,36.7862754,3.3133958,
2470,36.785573,3.3133033,
2471,36.7805773,3.318954,
2472,36.7805893,3.3194226,
2473,36.7930256,3.2562265,
2474,36.7933584,3.2560733,
2475,36.792954,3.2547749,
2476,36.793125,3.2516407,
2477,36.7990132,3.2687121,
2478,36.7928476,3.25456,
2479,36.7936284,3.2570955,
2480,36.7930828,3.2570498,
2481,36.791512,3.2530431,
2482,36.8015838,3.2579371,
2483,36.7965473,3.2770972,
2484,36.7913824,3.2527435,
2485,36.8023523,3.2633291,
2486,36.7931827,3.256562,
2487,36.8038838,3.2535362,
2488,36.8038246,3.2541894,
2489,36.7934483,3.2570948,
2490,36.7917094,3.2534916,
2491,36.7923798,3.2548754,
2492,36.792739,3.2516203,
2493,36.7918206,3.2515012,
2494,36.7920301,3.2515077,
2495,36.7906082,3.252154,
2496,36.791156,3.2522051,
2497,36.7965096,3.2520743,
2498,36.7957881,3.2512899,
2499,36.7962369,3.2505501,
2500,36.7931857,3.2492761,
2501,36.7938602,3.2498125,
2502,36.7941656,3.249687,
2503,36.7957408,3.2520035,
2504,36.7931642,3.2497428,
2505,36.7938179,3.2502935,
2506,36.7931807,3.2502239,
2507,36.7966322,3.250591,
2508,36.7943059,3.2503469,
2509,36.7965673,3.2513876,
2510,36.7938731,3.249673,
2511,36.7943546,3.2497192,
2512,36.7782116,3.254672,
2513,36.7652271,3.2645933,
2514,36.7651132,3.2651523,
2515,36.7649762,3.265653,
2516,36.7683232,3.263751,
2517,36.7660398,3.2657985,
2518,36.7663396,3.2657421,
2519,36.7675763,3.2654088,
2520,36.7686683,3.2651124,
2521,36.7683219,3.2635615,
2522,36.7654713,3.2657774,
2523,36.7666919,3.2649241,
2524,36.7688082,3.2655102,
2525,36.7668334,3.2656117,
2526,36.7680155,3.2627114,
2527,36.7683353,3.2651926,
2528,36.7666921,3.2642375,
2529,36.7657449,3.2658072,
2530,36.7667024,3.2634169,
2531,36.7652861,3.2633411,
2532,36.7664438,3.2651809,
2533,36.7656382,3.2652658,
2534,36.7683218,3.2646878,
2535,36.7667085,3.2651167,
2536,36.7682222,3.2631776,
2537,36.7642527,3.2648615,
2538,36.7655991,3.2657952,
2539,36.7652486,3.2643519,
2540,36.7661946,3.2652325,
2541,36.7674986,3.26488,
2542,36.7662005,3.2657769,
2543,36.7681054,3.2560751,
2544,36.7684637,3.2562044,
2545,36.7661561,3.2551154,
2546,36.7675466,3.2545239,
2547,36.7673793,3.256516,
2548,36.7679375,3.255204,
2549,36.7687615,3.2592753,
2550,36.7652586,3.2641674,
2551,36.7676087,3.2565931,
2552,36.7677116,3.2550993,
2553,36.7675417,3.2549841,
2554,36.7688247,3.2586799,
2555,36.7659342,3.2565993,
2556,36.7659561,3.2560059,
2557,36.7677597,3.2559429,
2558,36.7661257,3.2551665,
2559,36.7675589,3.2550244,
2560,36.7656442,3.3123507,
2561,36.7638759,3.3123731,
2562,36.7575564,3.3236932,
2563,36.7574947,3.3239132,
2564,36.7574753,3.3240017,
2565,36.7574584,3.3240527,
2566,36.7572798,3.3240419,
2567,36.767258,3.3279899,
2568,36.7675475,3.327999,
2569,36.7796667,3.2327763,
2570,36.7745922,3.2519024,
2571,36.7746359,3.2514039,
2572,36.7744261,3.2511601,
2573,36.7739073,3.2510982,
2574,36.7740413,3.2491806,
2575,36.7749478,3.2492316,
2576,36.7748691,3.2507162,
2577,36.7747292,3.2512765,
2578,36.7749013,3.250109,
2579,36.7739819,3.2500307,
2580,36.7746381,3.2492142,
2581,36.7748806,3.2505002,
2582,36.7739547,3.2504202,
2583,36.7748606,3.2507499,
2584,36.7739375,3.2506668,
2585,36.7752509,3.2491825,
2586,36.7557505,3.3238911,
2587,36.7556332,3.3239582,
2588,36.777371,3.2506448,
2589,36.7769676,3.2509291,
2590,36.776892,3.2507525,
2591,36.7764501,3.2510576,
2592,36.7765242,3.2512354,
2593,36.7756154,3.2518137,
2594,36.7756517,3.2509743,
2595,36.7757433,3.2492495,
2596,36.7755423,3.2492516,
2597,36.7756299,3.2513293,
2598,36.7749432,3.251364,
2599,36.7748866,3.251906,
2600,36.7720157,3.2504323,
2601,36.7591794,3.2456995,
2602,36.7606935,3.2411481,
2603,36.7608707,3.2412541,
2604,36.7595381,3.2458818,
2605,36.758111,3.2451322,
2606,36.7583518,3.2452282,
2607,36.7580604,3.2451099,
2608,36.7587636,3.245447,
2609,36.7600887,3.2461831,
2610,36.7609547,3.2466359,
2611,36.7604743,3.2464163,
2612,36.7600218,3.2472436,
2613,36.7600663,3.2488532,
3310,36.7767652,3.2517586,
2614,36.755503,3.3238972,
2615,36.7557081,3.3239154,
2616,36.7872711,3.3121095,
2617,36.7552619,3.3238911,
2618,36.7678932,3.2498587,
2619,36.7701026,3.2668654,
2620,36.7773285,3.2564801,
2621,36.7740302,3.2512986,
2622,36.7686566,3.2484448,
2623,36.7701968,3.26517,
2624,36.7708316,3.2509031,
2625,36.7703998,3.2521504,
2626,36.7681152,3.249705,
2627,36.7754936,3.2518433,
2628,36.7691859,3.2500512,
2629,36.7679888,3.2496821,
2630,36.7704401,3.2520679,
2631,36.7724838,3.2507294,
2632,36.7726831,3.2500997,
2633,36.7737105,3.251588,
2634,36.7755019,3.2527524,
2635,36.7698061,3.2523594,
2636,36.7709267,3.2669302,
2637,36.7681947,3.2498636,
2638,36.7734933,3.2514838,
2639,36.7707961,3.2509459,
2640,36.7704744,3.2510176,
2641,36.7865125,3.3117176,
2642,36.7771137,3.2568368,
2643,36.7690433,3.2522535,
2644,36.770254,3.2512678,
2645,36.7720331,3.2621861,
2646,36.7736155,3.2512208,
2647,36.7775616,3.2551605,
2648,36.7705018,3.2509734,
2649,36.7702548,3.2500097,
2650,36.7709699,3.2661611,
2651,36.7686358,3.2500525,
2652,36.7755212,3.2523125,
2653,36.7734393,3.2537743,
2654,36.7684393,3.2668116,
2655,36.770729,3.2524037,
2656,36.7690045,3.2669232,
2657,36.777423,3.2562575,
2658,36.7770487,3.2570359,
2659,36.7754997,3.2532942,
2660,36.7547798,3.3232183,
2661,36.7549427,3.3232142,
2662,36.7550437,3.3232142,
2663,36.755117,3.3232041,
2664,36.7551707,3.3231797,
2665,36.7552049,3.3231309,
2666,36.771091,3.2538707,
2667,36.7552131,3.3230984,
2668,36.7552228,3.3230069,
2669,36.7552261,3.3229297,
2670,36.7552375,3.3228565,
2671,36.7558694,3.3228158,
2672,36.7559003,3.3227162,
2673,36.7432554,3.3151379,
2674,36.7432789,3.313063,
2675,36.7433722,3.3129611,
2676,36.7435821,3.3129392,
2677,36.7559313,3.322643,
2679,36.744002,3.3129247,
2680,36.7643542,3.2499067,
2681,36.7711625,3.2501347,
2682,36.7663127,3.2561425,
2683,36.7713939,3.2486646,
2684,36.7647234,3.249369,
2685,36.7643789,3.2501987,
2686,36.7648314,3.2501291,
2687,36.7727631,3.2509456,
2688,36.7647114,3.2523741,
2689,36.7559427,3.3225841,
2690,36.7559573,3.3225373,
2691,36.7559704,3.3224703,
2692,36.7559818,3.322391,
2693,36.7567446,3.3272395,
2694,36.7594899,3.3143845,
2695,36.7608787,3.3235225,
2696,36.7592623,3.3235943,
2697,36.7600216,3.325026,
2698,36.7595185,3.3249446,
2699,36.7675565,3.3141323,
2700,36.7602175,3.3250474,
2701,36.7544813,3.3267867,
2702,36.7544027,3.3267663,
2703,36.7543382,3.3267328,
3046,36.7464212,3.3054592,
1206,36.7628619,3.3144085,
2704,36.800323,3.2509831,
2705,36.8027213,3.2512126,
2706,36.8018931,3.2511287,
2707,36.7988053,3.250823,
921,36.7712414,3.312166,
2708,36.781583,3.2500175,
