source,target,length,type,speed,bidirectional
2417,2411,7.88,residential,30,1
2412,2432,34.47,residential,30,1
2432,2429,38.74,residential,30,1
2429,2254,33.75,residential,30,1
2254,220,23.58,residential,30,1
220,2423,11.29,residential,30,1
2423,2421,34.5,residential,30,1
2421,2418,37.74,residential,30,1
2418,2413,37.04,residential,30,1
2413,2250,73.07,residential,30,1
2251,2433,32.26,residential,30,1
2433,2430,39.33,residential,30,1
2430,2427,33.8,residential,30,1
2427,2476,20.66,residential,30,1
2476,2424,13.14,residential,30,1
2424,2422,36.01,residential,30,1
2422,207,25.87,residential,30,1
207,2253,12.3,residential,30,1
2253,2416,36.73,residential,30,1
2416,237,92.82,residential,30,1
237,2413,21.05,residential,30,1
567,2410,75.26,secondary,100,1
2410,614,67.93,secondary,100,1
614,2434,55.18,secondary,100,1
2434,2381,10.84,secondary,100,1
2381,564,71.63,secondary,100,1
564,969,12.2,secondary,100,1
969,3504,18.01,secondary,100,1
3504,960,38.41,secondary,100,1
960,962,64.09,secondary,100,1
962,539,209.13,secondary,100,1
539,59,32.93,secondary,100,1
59,60,134.45,secondary,100,1
60,1637,75.97,secondary,100,1
1637,61,126.31,secondary,100,1
61,562,14.08,secondary,100,1
2486,2480,44.85,residential,30,1
2506,2504,42.89,residential,30,1
2504,2500,41.64,residential,30,1
2511,2508,56.17,residential,30,1
2497,2509,61.5,residential,30,1
2509,2507,71.32,residential,30,1
2505,2501,43.1,residential,30,1
2501,2510,12.51,residential,30,1
2489,2486,55.9,residential,30,1
2486,2473,34.62,residential,30,1
2473,3720,35.38,residential,30,1
3720,219,39.81,residential,30,1
219,4062,54.29,residential,30,1
4062,2491,10.68,residential,30,1
2491,4052,42.17,residential,30,1
4052,2490,101.89,residential,30,1
2490,4049,39.45,residential,30,1
4049,2481,6.14,residential,30,1
2481,4050,16.59,residential,30,1
4050,4291,10.3,residential,30,1
4291,2484,3.62,residential,30,1
2484,2496,54.17,residential,30,1
2496,2495,61.1,residential,30,1
2495,4066,242.45,residential,30,1
4066,4065,4.12,residential,30,1
4065,4064,6.73,residential,30,1
4064,4051,94.88,residential,30,1
4051,4063,4.76,residential,30,1
4063,4062,115.17,residential,30,1
2538,2533,47.37,residential,30,1
2530,2528,73.13,residential,30,1
2528,4507,6.34,residential,30,1
4507,2523,54.83,residential,30,1
2523,4513,8.83,residential,30,1
4513,2535,8.44,residential,30,1
2535,4521,13.49,residential,30,1
4521,4522,15.3,residential,30,1
4522,2525,17.45,residential,30,1
2540,2542,48.51,residential,30,1
2541,2519,47.9,residential,30,1
2537,2514,99.16,residential,30,1
2514,4525,12.97,residential,30,1
4525,4527,13.92,residential,30,1
4527,4526,17.04,residential,30,1
4526,2533,15.47,residential,30,1
2533,4524,20.56,residential,30,1
4524,4508,12.29,residential,30,1
4508,4523,8.17,residential,30,1
4523,4509,10.27,residential,30,1
4509,2540,10.7,residential,30,1
2540,2532,28.1,residential,30,1
2532,2535,29.99,residential,30,1
2535,3180,25.47,residential,30,1
3180,2541,64.91,residential,30,1
2541,3181,23.02,residential,30,1
3181,4520,29.17,residential,30,1
4520,4519,14.35,residential,30,1
4519,3177,12.91,residential,30,1
3177,2534,13.76,residential,30,1
2524,4302,27.9,tertiary,70,1
4302,4517,2.71,tertiary,70,1
4517,4514,2.71,tertiary,70,1
4514,4301,2.71,tertiary,70,1
4301,4515,2.72,tertiary,70,1
4515,4516,2.7,tertiary,70,1
4516,2520,2.71,tertiary,70,1
2520,2527,37.72,tertiary,70,1
2527,2519,86.59,tertiary,70,1
2519,2525,84.59,tertiary,70,1
2525,2518,56.14,tertiary,70,1
2518,2542,15.78,tertiary,70,1
2542,4503,8.76,tertiary,70,1
4503,2517,9.22,tertiary,70,1
2517,4504,16.52,tertiary,70,1
4504,2529,16.3,tertiary,70,1
2529,2538,16.25,tertiary,70,1
2538,4518,6.65,tertiary,70,1
4518,2522,7.66,tertiary,70,1
2522,4505,14.03,tertiary,70,1
4505,4506,14.78,tertiary,70,1
4506,2515,27.36,tertiary,70,1
2515,2366,56.89,tertiary,70,1
2515,2514,47.15,residential,30,1
2514,4530,13.05,residential,30,1
4530,4531,12.81,residential,30,1
4531,4529,12.81,residential,30,1
4529,2513,12.81,residential,30,1
2513,2539,21.64,residential,30,1
2539,4528,8.83,residential,30,1
4528,2550,7.65,residential,30,1
2550,4510,6.67,residential,30,1
4510,2531,67.02,residential,30,1
2526,2536,47.48,residential,30,1
2536,4444,9.14,residential,30,1
4444,4445,9.14,residential,30,1
4445,4446,9.14,residential,30,1
4446,2521,8.8,residential,30,1
2521,4359,9.5,residential,30,1
4359,2516,7.4,residential,30,1
2516,2534,83.47,residential,30,1
2534,2527,45.0,residential,30,1
2552,2352,62.98,residential,30,1
2188,2555,52.01,residential,30,1
2548,2557,68.74,residential,30,1
2557,2551,60.32,residential,30,1
2570,2571,44.68,residential,30,1
2571,2572,31.88,residential,30,1
2572,3574,55.34,residential,30,1
3574,2573,2.71,residential,30,1
2573,3575,2.95,residential,30,1
3575,2584,35.88,residential,30,1
2584,2582,22.05,residential,30,1
2582,2579,34.83,residential,30,1
2579,2574,76.03,residential,30,1
2574,2580,66.45,residential,30,1
2580,2575,34.48,residential,30,1
2575,2578,78.34,residential,30,1
2578,2581,34.93,residential,30,1
2581,2576,19.29,residential,30,1
2576,2583,3.15,residential,30,1
2583,2577,49.14,residential,30,1
2577,2571,15.38,residential,30,1
2589,3855,7.82,service,10,0
3855,2590,10.02,service,10,0
2590,3579,8.66,service,10,0
3579,3587,9.87,service,10,0
3587,3586,4.73,service,10,0
3586,3585,4.39,service,10,0
3585,3584,3.95,service,10,0
3584,3583,42.25,service,10,0
3583,3582,4.35,service,10,0
3582,3581,3.56,service,10,0
3581,3580,5.85,service,10,0
3580,3578,10.52,service,10,0
3578,2591,8.63,service,10,0
2591,2592,17.86,service,10,0
2593,2597,43.19,residential,30,1
2597,3086,7.66,residential,30,1
3086,2594,24.06,residential,30,1
2594,3088,47.59,residential,30,1
3088,2595,106.42,residential,30,1
2595,2596,22.36,residential,30,1
2596,2585,32.99,residential,30,1
2597,3573,72.91,residential,30,1
3573,3572,2.36,residential,30,1
3572,2598,2.36,residential,30,1
2598,2599,48.7,residential,30,1
2612,2613,143.52,residential,30,1
2659,2634,48.27,residential,30,1
2634,2652,39.25,residential,30,1
2652,2627,41.92,residential,30,1
2635,2625,68.61,residential,30,1
2625,3571,4.89,residential,30,1
3571,2630,4.35,residential,30,1
2630,3085,39.88,residential,30,1
3085,2644,34.4,residential,30,1
2644,3570,42.45,residential,30,1
3570,2649,69.7,residential,30,1
1773,2637,18.76,service,10,0
2637,2626,16.67,service,10,0
2632,2631,60.33,residential,30,1
1632,2656,139.45,residential,30,1
2655,2640,126.71,residential,30,1
2640,3567,2.75,residential,30,1
3567,2648,2.39,residential,30,1
2648,2639,32.83,residential,30,1
2639,3568,3.06,residential,30,1
3568,2624,2.62,residential,30,1
2624,1749,76.37,residential,30,1
2643,3072,28.2,residential,30,1
3072,3073,62.12,residential,30,1
3073,3074,29.96,residential,30,1
3074,2628,76.6,residential,30,1
2628,3075,29.78,residential,30,1
3075,3077,89.89,residential,30,1
3077,3078,22.09,residential,30,1
3078,3079,18.7,residential,30,1
3079,3080,9.67,residential,30,1
3080,3081,63.35,residential,30,1
2621,2646,46.64,residential,30,1
2646,2638,27.09,residential,30,1
3084,3081,29.7,residential,30,1
3081,190,28.09,residential,30,1
190,3070,39.17,residential,30,1
3070,3067,18.07,residential,30,1
3067,2622,92.17,residential,30,1
2622,2651,143.27,residential,30,1
2653,2633,197.11,residential,30,1
2673,2674,184.96,service,10,1
2674,2675,13.79,service,10,1
2675,2676,23.43,service,10,1
2676,2679,46.72,service,10,1
2679,2678,155.74,service,10,1
2687,1758,21.01,secondary,40,1
1758,1748,12.41,secondary,40,1
2223,2462,8.87,residential,30,1
2462,2682,74.91,residential,30,1
1748,1736,43.36,secondary,40,1
1736,2638,17.56,secondary,40,1
2638,2435,3.95,secondary,40,1
2435,2633,21.99,secondary,40,1
2633,1738,61.72,secondary,40,1
1738,2570,40.57,secondary,40,1
2570,3148,20.73,secondary,40,1
3148,2599,12.01,secondary,40,1
2599,2443,22.38,secondary,40,1
2443,2627,45.58,secondary,40,1
2627,2450,4.17,secondary,40,1
2450,2593,9.65,secondary,40,1
2683,2681,133.49,service,10,1
2708,4250,33.7,residential,30,1
4250,2709,79.53,residential,30,1
2710,2712,57.42,residential,30,1
2712,2711,56.21,residential,30,1
2713,2714,64.58,residential,30,1
1641,2715,51.14,residential,30,1
2716,2717,32.58,service,10,1
2718,2719,55.98,service,10,1
2723,4331,15.26,residential,30,1
4331,4332,13.13,residential,30,1
4332,2724,18.86,residential,30,1
2724,2725,17.64,residential,30,1
2725,4333,7.82,residential,30,1
4333,2726,5.41,residential,30,1
2726,4334,12.98,residential,30,1
4334,2727,33.36,residential,30,1
2728,2729,15.85,service,10,0
2729,3223,4.44,service,10,0
2732,2733,40.9,residential,30,1
2733,2734,115.87,residential,30,1
2734,2735,44.22,residential,30,1
2734,2737,35.7,residential,30,1
2737,2738,29.42,residential,30,1
2738,2736,103.55,residential,30,1
2736,2739,29.49,residential,30,1
2739,2740,21.81,residential,30,1
2740,2745,25.49,residential,30,1
2745,3130,28.33,residential,30,1
3130,189,18.88,residential,30,1
189,3131,20.74,residential,30,1
2741,2742,43.71,residential,30,1
2742,2743,32.62,residential,30,1
2743,2744,26.43,residential,30,1
2744,2745,39.15,residential,30,1
2745,214,29.39,residential,30,1
214,213,11.82,residential,30,1
213,2746,24.11,residential,30,1
2746,1529,61.39,residential,30,1
1529,3638,65.21,residential,30,1
3638,3637,8.26,residential,30,1
3637,2493,11.0,residential,30,1
2747,2754,87.71,residential,30,1
2754,2748,21.35,residential,30,1
2748,2753,8.53,residential,30,1
2753,2749,4.83,residential,30,1
2749,2750,20.91,residential,30,1
2750,2751,46.01,residential,30,1
2751,2752,23.54,residential,30,1
2752,2753,44.03,residential,30,1
2502,2756,57.19,residential,30,1
2759,2757,214.71,residential,30,1
2757,234,146.88,residential,30,1
234,2760,46.52,residential,30,1
2760,2765,15.46,residential,30,1
2765,2758,95.76,residential,30,1
2761,2762,265.76,residential,30,1
2762,2764,245.76,residential,30,1
2777,2814,12.29,service,10,1
2814,2815,15.43,service,10,1
2815,2776,32.96,service,10,1
2767,2773,269.12,service,10,1
2783,2784,109.94,service,10,1
2785,3175,42.83,service,10,1
3175,2783,8.73,service,10,1
2786,2787,15.15,service,10,1
2787,1373,72.7,service,10,1
418,419,8.09,tertiary,70,1
419,420,39.16,tertiary,70,1
420,392,24.9,tertiary,70,1
392,1016,94.43,tertiary,70,1
1016,1036,117.42,tertiary,70,1
1036,1026,149.72,tertiary,70,1
1026,391,49.79,tertiary,70,1
391,3808,14.3,tertiary,70,1
3808,3807,22.64,tertiary,70,1
3807,393,40.52,tertiary,70,1
393,394,201.64,tertiary,70,1
394,417,43.71,tertiary,70,1
2790,2544,42.24,residential,30,1
2544,2791,53.67,residential,30,1
2794,2805,163.67,residential,30,1
2805,2792,54.78,residential,30,1
2792,2186,104.92,residential,30,1
2817,2823,86.35,service,10,1
2823,2809,63.08,service,10,1
422,4259,5.07,residential,30,1
4259,4260,3.21,residential,30,1
4260,2960,19.14,residential,30,1
2960,2822,60.2,residential,30,1
2822,2826,12.28,residential,30,1
2826,2828,8.01,residential,30,1
2828,2806,47.12,residential,30,1
2806,2812,1.39,residential,30,1
2812,2808,14.13,residential,30,1
2808,2825,8.1,residential,30,1
2825,2809,56.0,residential,30,1
2809,2811,26.7,residential,30,1
2824,2807,43.47,service,10,1
2807,2820,31.96,service,10,1
2820,2819,31.23,service,10,1
2827,2816,57.1,service,10,1
2823,2830,27.33,service,10,1
2834,2835,82.28,service,10,1
1911,2843,9.09,service,10,0
2843,2845,5.69,service,10,0
2845,3345,38.41,service,10,0
2846,2847,15.25,service,10,1
2847,3565,26.2,service,10,1
3565,2848,7.34,service,10,1
2848,2849,54.46,service,10,1
2850,2851,96.91,service,10,1
2851,2373,24.48,service,10,1
2860,2855,238.37,service,10,1
2855,2856,5.82,service,10,1
2856,2857,170.76,service,10,1
2857,2858,19.44,service,10,1
1827,4181,28.93,primary,30,1
4181,355,33.45,primary,30,1
355,4439,5.33,primary,30,1
4439,138,44.06,primary,30,1
138,4249,29.64,primary,30,1
4249,1888,7.47,primary,30,1
2872,2873,5.87,secondary,30,0
2873,2874,5.88,secondary,30,0
2874,2875,5.87,secondary,30,0
2875,2876,4.57,secondary,30,0
2876,2878,4.64,secondary,30,0
2878,3124,4.53,secondary,30,0
3124,2368,4.54,secondary,30,0
2368,2863,4.63,secondary,30,0
2863,2864,4.47,secondary,30,0
2864,2868,4.54,secondary,30,0
2868,2869,3.63,secondary,30,0
2869,2870,3.65,secondary,30,0
2870,4319,3.64,secondary,30,0
4319,2871,3.64,secondary,30,0
2871,2369,3.64,secondary,30,0
2369,2865,5.43,secondary,30,0
2865,2866,5.43,secondary,30,0
2866,2867,5.43,secondary,30,0
2867,2359,5.43,secondary,30,0
2359,2862,5.48,secondary,30,0
2862,2872,5.87,secondary,30,0
396,2819,27.46,tertiary,70,1
2819,2962,12.34,tertiary,70,1
2962,3021,4.48,tertiary,70,1
3021,421,8.16,tertiary,70,1
400,4591,15.56,secondary,30,1
4591,4459,15.64,secondary,30,1
4459,4460,35.03,secondary,30,1
4460,4457,31.07,secondary,30,1
4457,1605,32.68,secondary,30,1
1605,4463,13.6,secondary,30,1
4463,4461,13.38,secondary,30,1
4461,4462,13.43,secondary,30,1
4462,4464,13.44,secondary,30,1
4464,1606,58.82,secondary,30,1
1606,4470,11.68,secondary,30,1
4470,4472,11.66,secondary,30,1
4472,4473,11.66,secondary,30,1
4473,4469,11.67,secondary,30,1
4469,1608,11.66,secondary,30,1
1608,4474,10.86,secondary,30,1
4474,4475,9.92,secondary,30,1
4475,2194,15.6,secondary,30,1
2194,2186,3.96,secondary,30,1
2186,2207,55.46,secondary,30,1
2207,2791,8.32,secondary,30,1
2791,4450,15.97,secondary,30,1
4450,4449,10.64,secondary,30,1
4449,1065,12.09,secondary,30,1
1065,4477,16.46,secondary,30,1
4477,4476,13.62,secondary,30,1
4476,2551,13.63,secondary,30,1
2551,2547,26.42,secondary,30,1
2547,2204,7.39,secondary,30,1
2204,2682,115.83,secondary,30,1
2682,2188,37.71,secondary,30,1
2188,2556,3.78,secondary,30,1
2556,2201,38.4,secondary,30,1
2201,2197,25.79,secondary,30,1
2197,2189,21.75,secondary,30,1
2189,4478,8.33,secondary,30,1
4478,4480,8.31,secondary,30,1
4480,4479,8.32,secondary,30,1
4479,3707,8.31,secondary,30,1
3707,146,32.72,secondary,30,1
146,4481,12.68,secondary,30,1
4481,4318,10.99,secondary,30,1
4318,3125,7.5,secondary,30,1
2895,2896,10.11,primary_link,30,0
2896,2898,4.47,primary_link,30,0
2898,4180,4.51,primary_link,30,0
4180,2897,2.61,primary_link,30,0
2897,1826,15.68,primary_link,30,0
2636,2650,68.69,residential,30,1
2650,1014,82.74,residential,30,1
888,2964,11.13,service,10,1
2964,2925,6.79,service,10,1
2925,2905,19.73,service,10,1
2905,2906,45.22,service,10,1
2908,2909,42.04,service,10,1
2909,2910,13.79,service,10,1
2910,2911,10.58,service,10,1
2911,2912,9.57,service,10,1
888,2919,34.27,residential,30,1
2919,2918,35.82,residential,30,1
888,889,18.19,tertiary,70,1
889,890,48.55,tertiary,70,1
890,891,95.62,tertiary,70,1
891,892,33.32,tertiary,70,1
892,956,22.81,tertiary,70,1
2971,3564,39.35,unclassified,30,1
3564,2103,45.06,unclassified,30,1
2103,2116,15.59,unclassified,30,1
2116,3250,152.21,unclassified,30,1
2921,2922,32.62,residential,30,1
2922,2923,32.53,residential,30,1
2923,2924,51.21,residential,30,1
3390,3391,169.35,residential,30,1
3391,3392,11.3,residential,30,1
3392,3393,9.62,residential,30,1
3393,3394,10.76,residential,30,1
3394,3395,22.97,residential,30,1
3395,3396,12.39,residential,30,1
3396,3397,13.19,residential,30,1
3397,3398,15.37,residential,30,1
3398,3399,69.62,residential,30,1
3399,3400,58.22,residential,30,1
3400,3388,28.66,residential,30,1
3388,2929,7.52,residential,30,1
2929,2933,20.58,residential,30,1
2933,3389,102.1,residential,30,1
3389,2932,41.13,residential,30,1
2932,2930,14.03,residential,30,1
2930,3254,8.3,residential,30,1
3254,2931,165.11,residential,30,1
2939,2940,216.14,unclassified,50,1
2940,3435,4.54,unclassified,50,1
3435,3434,4.54,unclassified,50,1
3434,2941,4.55,unclassified,50,1
2941,3433,4.54,unclassified,50,1
3433,3431,4.55,unclassified,50,1
3431,3436,4.54,unclassified,50,1
3436,3430,4.9,unclassified,50,1
3430,3429,4.9,unclassified,50,1
3429,2942,4.9,unclassified,50,1
2942,3428,4.9,unclassified,50,1
3428,3427,4.89,unclassified,50,1
3427,3426,4.89,unclassified,50,1
3426,4369,4.9,unclassified,50,1
4369,4370,48.06,unclassified,50,1
4370,2945,8.22,unclassified,50,1
2945,2946,12.55,unclassified,50,1
2946,2947,12.71,unclassified,50,1
2947,2948,94.11,unclassified,50,1
2948,3747,175.1,unclassified,50,1
3747,3746,153.97,unclassified,50,1
3746,3745,138.38,unclassified,50,1
1537,211,146.21,secondary,40,1
211,1555,66.72,secondary,40,1
1555,1558,60.17,secondary,40,1
1558,2426,108.26,secondary,40,1
2426,820,5.57,secondary,40,1
820,981,93.09,secondary,40,1
981,1550,140.71,secondary,40,1
1550,2959,17.89,secondary,40,1
2959,1547,156.82,secondary,40,1
1547,3850,16.5,secondary,40,1
3850,3851,128.61,secondary,40,1
3851,2833,23.4,secondary,40,1
2833,1631,45.57,secondary,40,1
2953,2954,13.29,service,10,0
2954,3225,3.73,service,10,0
4536,1012,73.72,residential,30,1
1012,4552,42.03,residential,30,1
4552,1011,13.89,residential,30,1
1011,4553,25.92,residential,30,1
4553,4554,46.1,residential,30,1
4554,4555,56.49,residential,30,1
4555,2192,21.0,residential,30,1
2192,4556,8.15,residential,30,1
4556,4558,8.17,residential,30,1
4558,4560,8.16,residential,30,1
4560,4557,8.16,residential,30,1
4557,4559,8.17,residential,30,1
4559,2190,8.16,residential,30,1
2190,2202,20.14,residential,30,1
2202,4562,9.79,residential,30,1
4562,4563,9.79,residential,30,1
4563,4561,9.79,residential,30,1
4561,4564,9.78,residential,30,1
4564,2526,28.58,residential,30,1
2526,2200,22.74,residential,30,1
2200,4565,9.68,residential,30,1
4565,3178,9.68,residential,30,1
3178,4566,9.68,residential,30,1
4566,2193,9.68,residential,30,1
2193,4358,20.06,residential,30,1
4358,2195,10.62,residential,30,1
2195,2208,10.35,residential,30,1
2208,4568,10.86,residential,30,1
4568,4569,10.86,residential,30,1
4569,4567,10.87,residential,30,1
4567,2196,10.86,residential,30,1
2196,2530,17.75,residential,30,1
2530,143,42.28,residential,30,1
143,4512,12.33,residential,30,1
4512,4511,12.33,residential,30,1
4511,4367,12.33,residential,30,1
4367,268,15.32,residential,30,1
268,144,50.69,residential,30,1
144,2531,12.46,residential,30,1
2531,2361,107.44,residential,30,1
2619,2623,151.42,residential,30,1
2073,3530,8.57,residential,30,1
3530,3529,7.49,residential,30,1
3529,3528,5.95,residential,30,1
3528,2984,5.41,residential,30,1
2984,3531,144.8,residential,30,1
3531,3532,24.67,residential,30,1
3532,3533,9.93,residential,30,1
3533,3534,7.73,residential,30,1
3534,3535,29.44,residential,30,1
3535,2985,27.67,residential,30,1
2985,3536,7.06,residential,30,1
3536,2986,7.69,residential,30,1
2988,329,110.48,residential,30,1
329,2989,38.62,residential,30,1
2989,43,37.73,residential,30,1
43,48,12.45,residential,30,1
48,2990,32.67,residential,30,1
2990,49,42.64,residential,30,1
49,3000,76.01,residential,30,1
3000,3010,19.88,residential,30,1
3010,2991,19.92,residential,30,1
2991,2992,58.4,residential,30,1
2993,3001,13.89,residential,30,1
3001,2994,7.26,residential,30,1
2994,3009,13.58,residential,30,1
3009,3005,132.16,residential,30,1
3005,302,29.83,residential,30,1
302,3003,67.61,residential,30,1
3003,3002,74.76,residential,30,1
3002,3176,9.54,residential,30,1
3176,3033,24.43,residential,30,1
3033,1607,13.18,residential,30,1
1607,2995,13.59,residential,30,1
2995,2996,30.63,residential,30,1
2996,2997,37.09,residential,30,1
2997,2998,48.61,residential,30,1
2998,2999,13.86,residential,30,1
2999,3000,60.39,residential,30,1
3006,3007,34.87,residential,30,1
3007,3894,30.81,residential,30,1
3894,3008,18.2,residential,30,1
2990,3011,89.86,residential,30,1
3011,44,26.97,residential,30,1
44,4290,14.98,residential,30,1
4290,3012,185.29,residential,30,1
421,3343,27.37,residential,40,1
3343,422,25.04,residential,40,1
422,423,57.83,residential,40,1
423,3344,34.31,residential,40,1
3344,424,28.19,residential,40,1
424,4208,8.94,residential,40,1
4208,425,17.96,residential,40,1
425,1043,19.33,residential,40,1
1043,426,47.93,residential,40,1
426,3013,10.27,residential,40,1
3013,427,15.06,residential,40,1
427,2407,59.47,residential,40,1
2407,1022,34.91,residential,40,1
1022,428,31.73,residential,40,1
428,2789,15.96,residential,40,1
2789,429,26.9,residential,40,1
429,2795,40.55,residential,40,1
2795,3288,12.3,residential,40,1
3031,3030,79.69,residential,30,1
3030,3029,33.02,residential,30,1
3082,3083,148.49,residential,30,1
3083,3084,78.22,residential,30,1
3069,3068,145.79,residential,30,1
3159,247,47.13,residential,30,1
247,3158,66.92,residential,30,1
1167,3167,18.37,service,10,1
3167,3163,34.58,service,10,1
3163,3169,3.79,service,10,1
3169,3170,68.61,service,10,1
3170,3168,32.81,service,10,1
3168,3164,60.51,service,10,1
3164,4276,4.46,service,10,1
4276,4277,3.69,service,10,1
4277,4279,22.83,service,10,1
4279,4278,4.46,service,10,1
4278,3165,4.83,service,10,1
3165,4264,5.59,service,10,1
4264,3166,86.27,service,10,1
289,3194,59.08,service,10,1
3196,3471,109.93,service,10,1
3471,3468,2.77,service,10,1
3468,3195,2.64,service,10,1
3195,3469,3.0,service,10,1
3469,3470,3.0,service,10,1
3470,2839,26.75,service,10,1
3210,3209,106.0,service,10,1
3209,3208,30.92,service,10,1
3212,3211,135.4,residential,30,1
3220,3219,42.27,residential,30,1
3219,3218,35.93,residential,30,1
3218,3217,26.34,residential,30,1
3217,3216,33.94,residential,30,1
3216,3215,58.11,residential,30,1
3215,3212,33.81,residential,30,1
3212,3214,3.98,residential,30,1
3214,3213,44.71,residential,30,1
3213,1282,57.87,residential,30,1
3222,2730,5.53,service,10,0
2730,2731,16.51,service,10,0
2629,3092,12.28,service,10,0
3092,2618,7.94,service,10,0
2618,2238,15.2,service,10,0
3226,2955,3.37,service,10,0
2955,2956,9.59,service,10,0
3230,3229,150.38,unclassified,30,1
3229,4211,3.27,unclassified,30,1
4211,4229,17.61,unclassified,30,1
4229,4228,7.42,unclassified,30,1
4228,4227,2.22,unclassified,30,1
4227,4226,104.14,unclassified,30,1
3247,3246,18.21,service,10,0
3252,3255,47.18,residential,30,1
3255,3253,111.33,residential,30,1
3253,3257,39.69,residential,30,1
3257,3254,41.21,residential,30,1
3256,3257,159.19,residential,30,1
3258,3259,166.24,residential,30,1
3259,3254,73.99,residential,30,1
3285,1375,27.05,primary,40,0
1375,3823,115.6,primary,40,0
3823,3559,4.61,primary,40,0
3559,1374,29.42,primary,40,0
1374,3560,226.6,primary,40,0
3560,993,21.08,primary,40,0
993,4109,15.0,primary,40,0
4109,2784,41.91,primary,40,0
2784,1843,21.27,primary,40,0
1843,1373,25.43,primary,40,0
1373,4305,60.46,primary,40,0
4305,583,65.75,primary,40,0
583,834,25.91,primary,40,0
834,3616,44.35,primary,40,0
3616,1387,3.5,primary,40,0
1387,587,26.44,primary,40,0
587,835,16.72,primary,40,0
835,4178,3.73,primary,40,0
4178,4304,15.0,primary,40,0
3270,3289,3.47,primary,100,0
3289,3284,3.51,primary,100,0
3284,3269,3.34,primary,100,0
3269,2796,3.37,primary,100,0
2796,3279,3.38,primary,100,0
3279,507,3.55,primary,100,0
507,3285,0.92,primary,100,0
3285,3281,3.16,primary,100,0
3281,501,3.14,primary,100,0
501,3276,3.15,primary,100,0
3276,3274,3.15,primary,100,0
3274,511,1.75,primary,100,0
511,3283,2.7,primary,100,0
3283,3280,2.69,primary,100,0
3280,3287,2.7,primary,100,0
3287,3271,2.69,primary,100,0
3271,3631,2.7,primary,100,0
3631,512,2.69,primary,100,0
512,513,0.73,primary,100,0
513,3266,3.47,primary,100,0
3266,3273,3.46,primary,100,0
3273,3270,3.46,primary,100,0
3298,3299,12.57,service,10,1
3299,3300,23.36,service,10,1
3300,3301,16.45,service,10,1
3301,3302,17.73,service,10,1
2589,3588,46.81,secondary,40,0
3588,2592,9.56,secondary,40,0
2592,3865,24.46,secondary,40,0
3865,3864,8.01,secondary,40,0
3864,3308,6.96,secondary,40,0
3308,3598,15.72,secondary,40,0
3614,3613,7.13,secondary,40,0
3613,3867,3.55,secondary,40,0
3867,2588,3.71,secondary,40,0
2588,3866,22.86,secondary,40,0
3866,2589,28.67,secondary,40,0
3268,1383,27.66,primary,100,0
1383,3275,27.52,primary,100,0
3275,580,98.02,primary,100,0
580,1382,12.32,primary,100,0
1382,1381,15.86,primary,100,0
1381,1380,12.34,primary,100,0
1380,1379,12.22,primary,100,0
1379,1378,17.2,primary,100,0
1378,1377,114.82,primary,100,0
1377,2993,109.76,primary,100,0
2993,3554,27.7,primary,100,0
3554,1376,208.41,primary,100,0
1376,581,35.94,primary,100,0
581,3006,25.73,primary,100,0
3006,586,134.41,primary,100,0
586,3931,6.8,primary,100,0
3931,2798,23.87,primary,100,0
2798,3289,34.11,primary,100,0
3014,3020,12.58,tertiary,70,1
3020,3015,8.34,tertiary,70,1
3015,3016,6.74,tertiary,70,1
3016,3017,31.33,tertiary,70,1
3017,3019,6.56,tertiary,70,1
3019,3018,4.99,tertiary,70,1
3018,421,10.9,tertiary,70,1
3333,3335,9.29,service,10,1
3335,3337,10.02,service,10,1
3337,3339,12.85,service,10,1
3863,3309,9.62,residential,30,1
3309,3873,4.33,residential,30,1
3873,3874,4.52,residential,30,1
3874,3310,45.6,residential,30,1
3310,3875,66.83,residential,30,1
3307,3311,59.25,residential,30,1
3311,3312,9.24,residential,30,1
3317,3316,28.43,secondary,100,1
3316,4191,21.89,secondary,100,1
4191,3315,22.3,secondary,100,1
3315,3314,19.65,secondary,100,1
3314,3312,15.28,secondary,100,1
3312,3313,25.96,secondary,100,1
3313,3615,14.5,secondary,100,1
3615,1833,15.23,secondary,100,1
1816,3321,44.17,secondary,30,1
3321,3320,2.93,secondary,30,1
3327,3326,15.1,residential,30,0
3326,3325,4.42,residential,30,0
3325,3324,5.49,residential,30,0
3324,3323,5.64,residential,30,0
3323,3288,13.12,residential,30,0
3288,3331,17.56,residential,30,0
3331,3330,6.89,residential,30,0
3330,3329,5.32,residential,30,0
3329,3328,10.78,residential,30,0
3014,3338,11.88,service,10,1
3338,3336,10.52,service,10,1
3336,3334,9.19,service,10,1
3334,3332,8.98,service,10,1
3332,3342,3.16,service,10,1
3342,3341,3.56,service,10,1
3341,3340,3.4,service,10,1
3340,3305,21.01,service,10,1
113,2370,6.25,primary,100,1
2370,2345,51.36,primary,100,1
2345,563,23.05,primary,100,1
3339,3014,51.02,tertiary,70,1
1816,3319,37.35,secondary,40,1
3319,3317,19.6,secondary,40,1
1833,1834,156.66,residential,30,1
3597,3871,8.96,secondary,40,0
3871,3868,7.08,secondary,40,0
3868,3869,6.69,secondary,40,0
3869,2593,30.73,secondary,40,0
2950,3405,16.11,primary,100,0
3405,3822,55.95,primary,100,0
3822,3278,119.57,primary,100,0
3278,2949,11.94,primary,100,0
2949,3274,11.61,primary,100,0
417,395,72.07,tertiary,70,1
