source,target,length,type,speed,bidirectional
18076,18077,2.87,tertiary,70,0
18077,17840,6.3,tertiary,70,0
17867,18152,82.73,secondary,100,1
18152,18175,2.81,secondary,100,1
18175,18177,2.81,secondary,100,1
18177,18176,2.81,secondary,100,1
18176,3284,3.62,secondary,100,1
7570,14126,9.82,residential,30,1
14126,14102,5.69,residential,30,1
14102,14103,19.44,residential,30,1
14103,14129,12.0,residential,30,1
14129,14128,4.98,residential,30,1
14128,14127,4.74,residential,30,1
14127,14102,8.3,residential,30,1
7571,14200,61.56,residential,30,1
14200,14199,41.08,residential,30,1
14199,14198,30.2,residential,30,1
7572,13047,122.66,unclassified,50,1
13047,13048,141.38,unclassified,50,1
13048,13102,158.48,unclassified,50,1
13102,13103,99.38,unclassified,50,1
13103,13104,28.8,unclassified,50,1
13104,13105,44.41,unclassified,50,1
13105,13106,216.18,unclassified,50,1
13106,13112,339.69,unclassified,50,1
13112,13113,149.96,unclassified,50,1
13113,13114,197.65,unclassified,50,1
13114,13115,180.0,unclassified,50,1
13115,13299,102.7,unclassified,50,1
13299,13300,123.76,unclassified,50,1
13300,13311,5.26,unclassified,50,1
13311,13310,7.28,unclassified,50,1
13310,13309,15.37,unclassified,50,1
13309,13301,149.63,unclassified,50,1
13301,13308,12.21,unclassified,50,1
13308,13307,10.83,unclassified,50,1
13307,13306,10.69,unclassified,50,1
13306,13305,11.61,unclassified,50,1
13305,13302,178.72,unclassified,50,1
13302,13303,173.55,unclassified,50,1
13303,13304,163.84,unclassified,50,1
21904,21918,20.36,residential,30,1
21918,21903,48.91,residential,30,1
21903,21915,32.05,residential,30,1
21915,3281,147.08,residential,30,1
21887,3281,191.64,residential,30,0
2790,2789,25.28,primary,100,1
2789,3898,49.83,primary,100,1
3898,2788,16.32,primary,100,1
2788,9823,37.92,primary,100,1
9823,4508,54.48,primary,100,1
4508,4507,33.11,primary,100,1
4507,2787,38.86,primary,100,1
2787,2794,15.45,primary,100,1
3278,3894,33.52,primary,100,1
3894,3900,30.04,primary,100,1
3900,3901,35.17,primary,100,1
3901,7573,41.86,primary,100,1
7573,3927,40.45,primary,100,1
3927,3899,47.73,primary,100,1
3899,7574,15.94,primary,100,1
7574,3281,36.33,primary,100,1
3281,3277,19.11,primary,100,1
3277,3895,41.23,primary,100,1
3895,3896,62.43,primary,100,1
3896,2791,46.45,primary,100,1
2790,21952,22.48,residential,30,1
21952,21951,67.09,residential,30,1
21951,21926,88.6,residential,30,1
21926,21934,73.13,residential,30,1
21934,21943,12.65,residential,30,1
3895,21907,131.29,residential,30,0
2790,21975,59.59,residential,30,0
21975,21977,72.91,residential,30,0
3278,21875,50.95,tertiary,70,1
21875,21873,127.37,tertiary,70,1
21908,3896,54.62,residential,30,0
21911,21910,67.34,residential,30,0
21910,21916,132.7,residential,30,0
21916,3927,58.52,residential,30,0
2791,3902,21.72,primary,100,1
3902,4529,11.89,primary,100,1
4529,2792,136.73,primary,100,1
2792,3893,21.42,primary,100,1
3893,2793,79.01,primary,100,1
7573,21877,54.84,residential,30,1
21877,21921,43.96,residential,30,1
21921,21922,3.92,residential,30,1
21922,21920,4.15,residential,30,1
21920,21878,88.43,residential,30,1
7574,21919,145.83,residential,30,0
21900,21888,12.01,residential,30,1
21888,21891,51.2,residential,30,1
21891,21898,73.07,residential,30,1
21898,21899,67.68,residential,30,1
21899,21923,40.47,residential,30,1
21923,21889,10.84,residential,30,1
21889,21890,10.15,residential,30,1
21890,2791,23.8,residential,30,1
7575,31417,73.21,service,10,1
31417,31418,19.87,service,10,1
14204,14201,85.27,residential,30,1
14201,14202,5.71,residential,30,1
14202,14203,6.51,residential,30,1
14203,7576,18.21,residential,30,1
26596,26597,13.91,residential,30,1
26597,26586,38.22,residential,30,1
26586,26627,6.23,residential,30,1
26627,26598,22.46,residential,30,1
26598,4275,29.7,residential,30,1
7581,30292,14.68,residential,30,1
30292,30290,9.9,residential,30,1
30290,30289,17.84,residential,30,1
30289,30288,15.58,residential,30,1
7582,30298,4.21,residential,30,1
30298,30295,33.79,residential,30,1
30295,30294,5.09,residential,30,1
30294,30293,4.06,residential,30,1
30293,30296,25.25,residential,30,1
7587,13703,29.21,residential,30,1
13694,13707,113.68,residential,30,1
13707,13708,5.75,residential,30,1
13708,13709,2.71,residential,30,1
13709,13706,4.31,residential,30,1
13706,13705,4.73,residential,30,1
13705,13704,5.62,residential,30,1
13704,13723,49.77,residential,30,1
13723,7588,99.09,residential,30,1
13852,13853,11.46,track,5,1
13853,13854,12.94,track,5,1
13854,13855,20.17,track,5,1
13855,13856,19.04,track,5,1
13856,13857,16.24,track,5,1
13857,13858,17.32,track,5,1
13858,13859,14.92,track,5,1
13859,13860,15.33,track,5,1
13860,13861,14.72,track,5,1
13861,13862,9.05,track,5,1
13862,13948,16.13,track,5,1
13948,13949,14.57,track,5,1
13949,13950,18.68,track,5,1
13950,13951,16.34,track,5,1
13951,13952,18.68,track,5,1
13952,13953,11.96,track,5,1
13953,3569,19.17,track,5,1
13823,14459,35.02,track,5,1
14459,7591,132.92,track,5,1
7161,14292,107.33,residential,30,1
14292,14291,64.57,residential,30,1
14291,14290,35.02,residential,30,1
14392,14293,107.24,residential,30,1
14293,14391,14.87,residential,30,1
14391,14393,104.49,residential,30,1
14393,7589,19.89,residential,30,1
12737,12749,46.53,residential,30,1
12749,12750,22.1,residential,30,1
12750,12751,10.28,residential,30,1
12751,12752,23.49,residential,30,1
12752,12736,108.33,residential,30,1
12736,12735,36.97,residential,30,1
12735,12734,19.34,residential,30,1
12734,12733,13.52,residential,30,1
12733,7596,16.53,residential,30,1
7595,12749,171.75,residential,30,1
7594,12730,22.78,residential,30,1
12730,12732,20.93,residential,30,1
12732,12731,15.13,residential,30,1
12731,12729,19.93,residential,30,1
12729,12730,16.04,residential,30,1
13011,13009,43.77,residential,30,1
13009,13012,22.6,residential,30,1
13012,13014,11.57,residential,30,1
13014,13010,20.19,residential,30,1
13010,13013,28.16,residential,30,1
13013,13011,5.12,residential,30,1
13011,7593,14.06,residential,30,1
11166,24083,12.53,service,10,1
24083,24082,17.61,service,10,1
7597,24080,16.7,service,10,1
24080,24079,9.67,service,10,1
24079,24077,5.67,service,10,1
24077,24078,9.9,service,10,1
24078,24081,45.5,service,10,1
25095,25152,68.1,service,10,1
25152,25096,20.97,service,10,1
25096,25153,14.27,service,10,1
25153,25121,17.88,service,10,1
25121,25154,6.84,service,10,1
25154,715,7.18,service,10,1
7600,1788,54.0,primary,100,1
1788,1768,21.01,primary,100,1
1768,1769,31.15,primary,100,1
1769,10580,129.37,primary,100,1
10580,1807,122.6,primary,100,1
1807,1770,41.33,primary,100,1
1770,1771,78.29,primary,100,1
1771,8507,12.58,primary,100,1
8507,6519,82.27,primary,100,1
6519,1772,126.78,primary,100,1
1772,1773,17.06,primary,100,1
1773,11540,19.62,primary,100,1
11540,8506,9.13,primary,100,1
8506,11539,2.82,primary,100,1
11539,2625,28.91,primary,100,1
2625,1774,47.22,primary,100,1
1774,1775,19.09,primary,100,1
1775,11680,19.1,primary,100,1
11680,1776,19.09,primary,100,1
1776,1789,18.9,primary,100,1
1789,11681,18.9,primary,100,1
11681,1808,18.9,primary,100,1
1808,11690,18.9,primary,100,1
11690,1777,9.1,primary,100,1
1777,2590,33.43,primary,100,1
2590,11541,71.66,primary,100,1
11541,1809,31.47,primary,100,1
1809,6752,27.15,primary,100,1
6752,1790,62.34,primary,100,1
1790,11603,79.58,primary,100,1
11603,1791,23.09,primary,100,1
1791,3947,20.87,primary,100,1
3947,1778,40.48,primary,100,1
1778,1810,56.14,primary,100,1
1810,3946,89.58,primary,100,1
3946,1750,8.09,primary,100,1
1750,1796,21.14,primary,100,1
1796,3934,42.08,primary,100,1
3934,1749,5.97,primary,100,1
1806,7600,23.49,primary,100,1
7055,12739,21.76,service,10,1
12739,12747,9.4,service,10,1
7094,24277,16.55,residential,30,1
12367,7604,105.58,residential,30,1
12513,12514,33.86,unclassified,50,1
12514,12515,47.63,unclassified,50,1
12515,12516,235.23,unclassified,50,1
12516,12517,208.45,unclassified,50,1
12517,12518,83.68,unclassified,50,1
12518,12519,19.32,unclassified,50,1
12519,12520,60.67,unclassified,50,1
12520,12521,106.79,unclassified,50,1
12521,12820,278.61,unclassified,50,1
12820,7605,96.18,unclassified,50,1
12821,12822,23.6,residential,30,1
12822,12823,35.94,residential,30,1
12823,7606,40.66,residential,30,1
12827,12828,41.75,residential,30,1
12828,12834,8.44,residential,30,1
12834,12829,10.73,residential,30,1
12829,12830,10.95,residential,30,1
12830,12831,15.88,residential,30,1
12831,12832,24.22,residential,30,1
12832,12833,7.98,residential,30,1
12833,12825,8.41,residential,30,1
12825,12826,21.63,residential,30,1
12826,8534,113.71,residential,30,1
7607,25128,6.14,service,10,1
25128,25155,13.58,service,10,1
25155,25156,57.85,service,10,1
25156,25157,8.44,service,10,1
26509,26496,7.63,service,10,0
26496,26508,33.75,service,10,0
26508,26497,34.39,service,10,0
26497,26498,54.19,service,10,0
26498,26499,42.0,service,10,0
26499,26507,17.82,service,10,0
26507,26500,5.18,service,10,0
26500,26501,25.76,service,10,0
26501,26515,53.59,service,10,0
26515,26502,12.94,service,10,0
26502,26506,23.59,service,10,0
26506,26503,72.81,service,10,0
26503,26505,27.68,service,10,0
26505,4721,17.41,service,10,0
9593,27627,9.41,service,10,0
27627,27625,35.12,service,10,0
27625,27616,58.97,service,10,0
27616,27615,3.81,service,10,0
27615,27565,153.13,service,10,0
27565,27566,28.01,service,10,0
27566,27567,43.38,service,10,0
27567,27571,37.34,service,10,0
27571,27568,35.52,service,10,0
27568,27570,31.59,service,10,0
27570,27578,0.99,service,10,0
27578,27576,1.0,service,10,0
27576,27579,0.99,service,10,0
27579,27577,1.0,service,10,0
27577,27569,1.0,service,10,0
27569,27573,32.67,service,10,0
27573,27572,35.7,service,10,0
27572,27564,79.47,service,10,0
27564,27563,28.05,service,10,0
27563,27623,92.03,service,10,0
27623,27618,61.74,service,10,0
27618,27617,3.71,service,10,0
27617,27624,58.13,service,10,0
27624,27626,35.41,service,10,0
27626,9572,10.41,service,10,0
24109,24110,26.18,secondary,100,0
24110,24111,16.38,secondary,100,0
24111,24122,49.66,secondary,100,0
24122,24112,75.09,secondary,100,0
24112,24113,14.41,secondary,100,0
24113,24114,12.06,secondary,100,0
24114,24115,15.48,secondary,100,0
24115,24116,56.26,secondary,100,0
24116,24117,18.39,secondary,100,0
24117,24118,14.86,secondary,100,0
24118,24119,14.31,secondary,100,0
24119,24120,16.78,secondary,100,0
24120,24058,106.35,secondary,100,0
24058,24062,22.07,secondary,100,0
24062,24063,7.8,secondary,100,0
24063,24059,19.24,secondary,100,0
24059,24085,54.12,secondary,100,0
24085,24065,82.78,secondary,100,0
24065,24041,62.81,secondary,100,0
24041,24097,6.33,secondary,100,0
24097,24098,7.0,secondary,100,0
24098,2340,13.71,secondary,100,0
7609,22708,16.5,residential,30,1
22708,22700,27.31,residential,30,1
22700,22704,76.24,residential,30,1
22704,22701,13.72,residential,30,1
22701,22711,16.87,residential,30,1
22711,22702,26.0,residential,30,1
22702,22858,79.23,residential,30,1
22858,22859,29.66,residential,30,1
7611,24900,17.16,service,10,1
24900,24899,36.08,service,10,1
7612,24901,38.33,service,10,1
7613,24904,17.83,service,10,1
24904,24903,76.42,service,10,1
24903,24902,14.34,service,10,1
24906,24905,143.97,residential,30,1
24905,7614,9.58,residential,30,1
24922,24907,126.36,residential,30,1
24907,7615,157.01,residential,30,1
7616,23779,55.9,service,10,1
23779,23778,21.14,service,10,1
23778,23777,7.08,service,10,1
23777,23776,121.46,service,10,1
23776,23775,77.72,service,10,1
23775,23774,52.87,service,10,1
38,36,32.62,primary_link,30,0
37,41,15.45,primary_link,30,0
41,38,16.35,primary_link,30,0
29,33,16.51,primary_link,30,0
33,30,13.78,primary_link,30,0
28,29,35.28,primary_link,30,0
31542,31543,8.54,service,10,0
31543,31544,4.99,service,10,0
31544,6824,8.43,service,10,0
19934,19932,48.94,service,10,1
19932,19925,26.73,service,10,1
19925,3947,43.13,service,10,1
7618,27068,97.14,residential,30,1
5670,6410,41.68,primary,40,0
6410,76,13.25,primary,40,0
76,74,28.4,primary,40,0
7621,12686,13.46,track,5,1
12686,12685,10.97,track,5,1
12685,12684,13.63,track,5,1
12684,12683,4.93,track,5,1
12683,12682,4.29,track,5,1
12682,12681,4.96,track,5,1
12681,12680,8.63,track,5,1
12680,12679,7.62,track,5,1
12679,12678,7.57,track,5,1
12678,12677,10.03,track,5,1
12677,12676,7.36,track,5,1
12676,12675,6.51,track,5,1
12675,12672,6.14,track,5,1
12672,12668,13.25,track,5,1
12668,12666,7.94,track,5,1
12666,12664,4.87,track,5,1
12664,12661,6.22,track,5,1
12661,12659,5.44,track,5,1
12659,12658,3.74,track,5,1
12658,12660,5.15,track,5,1
12660,12662,5.77,track,5,1
12662,12665,5.4,track,5,1
12665,12667,7.19,track,5,1
12667,12669,3.17,track,5,1
12669,12670,9.19,track,5,1
12670,12673,7.37,track,5,1
12673,12674,5.49,track,5,1
12674,12671,6.18,track,5,1
12671,12663,26.42,track,5,1
12663,12657,27.44,track,5,1
12657,12647,55.41,track,5,1
12647,12646,66.72,track,5,1
12646,12645,47.11,track,5,1
12645,12644,84.55,track,5,1
12644,12643,41.1,track,5,1
12643,12642,16.41,track,5,1
12642,12648,79.27,track,5,1
7620,12026,68.31,track,5,1
12026,12029,266.0,track,5,1
12029,12028,124.32,track,5,1
12028,12027,113.49,track,5,1
5768,7623,10.77,primary,30,0
7623,7624,9.16,primary,30,0
7624,7625,43.89,primary,30,0
7625,7888,14.85,primary,30,0
7888,7630,12.99,primary,30,0
7630,7626,35.52,primary,30,0
7626,7627,11.6,primary,30,0
7627,7628,10.61,primary,30,0
7628,5789,9.92,primary,30,0
7634,7635,5.18,primary_link,60,0
7635,7636,5.06,primary_link,60,0
7636,7637,5.06,primary_link,60,0
7637,7638,5.06,primary_link,60,0
7638,7639,5.07,primary_link,60,0
7640,7641,5.33,primary_link,60,0
7641,10570,5.35,primary_link,60,0
10570,7642,5.33,primary_link,60,0
7642,10569,5.33,primary_link,60,0
10569,7634,5.25,primary_link,60,0
21531,21532,3.55,residential,30,0
21532,21549,1.12,residential,30,0
21549,21533,1.06,residential,30,0
21533,10568,2.27,residential,30,0
10568,21534,15.32,residential,30,0
21534,21543,0.87,residential,30,0
21543,21544,0.92,residential,30,0
21544,1626,2.68,residential,30,0
2331,23936,9.26,residential,30,0
23936,23935,8.89,residential,30,0
23935,23934,30.46,residential,30,0
23934,23933,12.05,residential,30,0
23933,23932,11.16,residential,30,0
23932,23931,16.17,residential,30,0
23931,23919,46.62,residential,30,0
23919,23920,24.61,residential,30,0
23920,23921,21.56,residential,30,0
23921,23922,26.56,residential,30,0
23922,23923,15.98,residential,30,0
23923,23924,31.17,residential,30,0
23924,23925,63.1,residential,30,0
23925,23926,24.71,residential,30,0
23926,3243,24.8,residential,30,0
7660,7662,4.58,primary,40,0
7662,7665,4.57,primary,40,0
7665,7667,4.58,primary,40,0
7667,7668,4.58,primary,40,0
7668,7666,4.58,primary,40,0
7666,7663,4.56,primary,40,0
7663,7661,4.65,primary,40,0
7661,7659,4.65,primary,40,0
7659,7657,4.65,primary,40,0
7657,7655,4.53,primary,40,0
7655,7653,4.59,primary,40,0
7653,7651,4.58,primary,40,0
7651,7652,4.57,primary,40,0
7652,7654,4.59,primary,40,0
7654,7656,4.54,primary,40,0
7656,7658,4.54,primary,40,0
7658,7660,4.58,primary,40,0
7658,7664,18.49,primary,40,0
7664,9433,31.62,primary,40,0
9433,9427,37.82,primary,40,0
9427,9426,68.33,primary,40,0
9426,9425,32.77,primary,40,0
9425,9343,31.07,primary,40,0
9343,9341,24.64,primary,40,0
9341,9424,5.47,primary,40,0
9424,9344,11.45,primary,40,0
9344,9694,29.37,primary,40,0
9694,9423,29.76,primary,40,0
9423,9422,15.87,primary,40,0
9422,9421,13.43,primary,40,0
9421,9420,9.24,primary,40,0
9420,9419,7.83,primary,40,0
9419,9418,10.26,primary,40,0
9418,9417,8.31,primary,40,0
9417,9416,11.62,primary,40,0
9416,9415,10.32,primary,40,0
9415,9414,11.12,primary,40,0
9414,9413,7.57,primary,40,0
9413,9412,7.29,primary,40,0
9412,9411,10.42,primary,40,0
9411,9410,11.2,primary,40,0
9410,9409,13.25,primary,40,0
9409,9408,12.31,primary,40,0
9408,9346,9.28,primary,40,0
9346,9407,7.75,primary,40,0
9407,9406,20.4,primary,40,0
9406,9405,22.07,primary,40,0
9405,9404,20.51,primary,40,0
9404,9403,76.39,primary,40,0
9403,9402,103.31,primary,40,0
9402,9401,60.38,primary,40,0
9401,9348,32.05,primary,40,0
9348,9400,25.84,primary,40,0
9400,9399,62.89,primary,40,0
9399,9398,5.25,primary,40,0
9398,9397,24.51,primary,40,0
9397,9349,8.55,primary,40,0
9349,9396,3.39,primary,40,0
9396,9352,4.55,primary,40,0
9352,9395,26.12,primary,40,0
9395,9394,26.48,primary,40,0
9394,9393,24.47,primary,40,0
9393,9392,25.52,primary,40,0
9392,9391,30.9,primary,40,0
9391,9691,13.57,primary,40,0
9691,9390,11.86,primary,40,0
9390,9389,23.49,primary,40,0
9389,9353,7.74,primary,40,0
9353,9388,14.87,primary,40,0
9388,9387,29.18,primary,40,0
9387,9356,6.71,primary,40,0
9356,9386,11.51,primary,40,0
9386,9385,15.53,primary,40,0
9385,9354,8.56,primary,40,0
9354,9384,5.27,primary,40,0
9384,9383,19.05,primary,40,0
9383,9382,15.04,primary,40,0
9382,9381,6.63,primary,40,0
9381,9380,15.36,primary,40,0
9380,9379,14.49,primary,40,0
9379,9378,20.25,primary,40,0
9378,9012,19.56,primary,40,0
7086,7648,30.72,primary,40,0
7648,7654,8.49,primary,40,0
4473,9434,17.4,primary,60,0
9434,9435,20.09,primary,60,0
9435,11385,4.68,primary,60,0
11385,9436,10.7,primary,60,0
9436,4472,15.51,primary,60,0
4472,9437,4.99,primary,60,0
9437,4471,16.21,primary,60,0
4471,4470,18.47,primary,60,0
4470,9438,12.97,primary,60,0
9438,9690,11.2,primary,60,0
9690,9439,8.29,primary,60,0
9439,9355,11.46,primary,60,0
9355,4469,7.52,primary,60,0
4469,4468,27.67,primary,60,0
4468,5103,15.81,primary,60,0
5103,4467,30.81,primary,60,0
4467,9692,12.85,primary,60,0
9692,4466,14.03,primary,60,0
4466,4465,29.2,primary,60,0
4465,4464,24.64,primary,60,0
4464,9440,25.05,primary,60,0
9440,4463,26.12,primary,60,0
4463,9351,25.06,primary,60,0
9351,5099,4.01,primary,60,0
5099,9350,4.19,primary,60,0
9350,4462,9.08,primary,60,0
4462,5101,24.66,primary,60,0
5101,5104,5.14,primary,60,0
5104,4461,62.57,primary,60,0
4461,9347,23.85,primary,60,0
9347,9441,34.4,primary,60,0
9441,4460,60.78,primary,60,0
4460,9442,101.73,primary,60,0
9442,9693,35.53,primary,60,0
9693,4459,42.42,primary,60,0
4459,9443,20.38,primary,60,0
9443,4458,22.46,primary,60,0
4458,9444,19.93,primary,60,0
9444,9345,7.35,primary,60,0
9345,10625,9.72,primary,60,0
10625,4457,11.31,primary,60,0
4457,7721,15.88,primary,60,0
7721,4456,12.59,primary,60,0
4456,7720,8.92,primary,60,0
7720,7065,8.2,primary,60,0
7065,4455,13.19,primary,60,0
4455,7083,18.87,primary,60,0
7083,4454,10.09,primary,60,0
4454,7722,8.66,primary,60,0
7722,7723,8.65,primary,60,0
7723,7719,8.66,primary,60,0
7719,4453,10.27,primary,60,0
4453,7718,8.23,primary,60,0
7718,7066,15.28,primary,60,0
7066,5096,25.26,primary,60,0
5096,7717,26.05,primary,60,0
7717,9342,27.15,primary,60,0
9342,5097,4.46,primary,60,0
5097,9340,9.34,primary,60,0
9340,7716,8.92,primary,60,0
7716,9431,27.6,primary,60,0
9431,9432,33.38,primary,60,0
9432,9430,30.65,primary,60,0
9430,7164,35.16,primary,60,0
7164,9429,23.26,primary,60,0
9429,9428,13.85,primary,60,0
9428,7673,8.87,primary,60,0
7673,7672,13.47,primary,40,0
7672,7671,10.77,primary,40,0
7671,7670,9.05,primary,40,0
7670,7669,8.45,primary,40,0
7669,7666,9.49,primary,40,0
7655,7650,4.95,primary,40,0
7650,7649,4.44,primary,40,0
7649,7647,4.43,primary,40,0
7647,7646,4.44,primary,40,0
7646,7645,4.43,primary,40,0
7645,7644,4.44,primary,40,0
7644,7086,12.06,primary,40,0
15325,15327,15.87,secondary,100,0
15327,15328,4.79,secondary,100,0
15328,15331,3.24,secondary,100,0
15331,15335,2.02,secondary,100,0
15335,15332,1.96,secondary,100,0
15332,15329,1.8,secondary,100,0
15329,7657,2.63,secondary,100,0
7663,15334,4.84,secondary,40,0
15334,15333,5.48,secondary,40,0
15333,15330,6.37,secondary,40,0
15330,15326,6.96,secondary,40,0
15326,15325,13.51,secondary,40,0
7682,14850,9.8,track,5,1
14850,14851,9.96,track,5,1
14851,14852,63.18,track,5,1
14852,14853,29.51,track,5,1
14853,14854,44.02,track,5,1
14854,14855,13.42,track,5,1
14855,14856,18.47,track,5,1
14856,14857,48.61,track,5,1
14857,14858,8.5,track,5,1
14858,14867,34.67,track,5,1
14867,14868,3.98,track,5,1
14868,14870,11.23,track,5,1
14870,14871,14.38,track,5,1
14871,14877,10.1,track,5,1
14877,14888,8.55,track,5,1
14278,14277,6.77,track,5,1
14277,14272,83.67,track,5,1
14272,14260,99.11,track,5,1
14260,14259,130.9,track,5,1
14259,14793,29.06,track,5,1
14793,6961,23.02,track,5,1
7684,14873,14.44,track,5,1
14873,14875,9.65,track,5,1
14875,14878,7.99,track,5,1
14878,14879,6.63,track,5,1
14879,14880,6.44,track,5,1
14880,14882,4.46,track,5,1
14882,14884,5.76,track,5,1
14884,14886,7.44,track,5,1
7683,14865,12.94,track,5,1
14865,14860,6.06,track,5,1
14860,14859,6.32,track,5,1
14859,14862,10.21,track,5,1
14862,14866,6.8,track,5,1
14866,14864,6.84,track,5,1
14864,14861,9.61,track,5,1
14861,14863,6.51,track,5,1
14869,14872,18.36,track,5,1
14872,14874,6.79,track,5,1
14874,14876,5.85,track,5,1
14876,14881,6.89,track,5,1
14881,14883,6.35,track,5,1
14883,14885,8.58,track,5,1
14885,14887,3.81,track,5,1
14887,7685,12.44,track,5,1
7686,15307,7.99,track,5,1
15307,15306,11.18,track,5,1
15306,15305,47.57,track,5,1
15305,15304,76.09,track,5,1
15304,15303,49.44,track,5,1
15303,15302,22.13,track,5,1
15302,15301,12.17,track,5,1
15301,15300,8.88,track,5,1
15300,15299,17.06,track,5,1
15299,15298,15.57,track,5,1
15298,15297,12.17,track,5,1
15297,14900,12.49,track,5,1
14900,14899,7.97,track,5,1
14899,14898,16.3,track,5,1
14898,14897,12.9,track,5,1
14897,14896,22.6,track,5,1
14896,14895,23.49,track,5,1
14895,14894,37.54,track,5,1
14894,14893,23.74,track,5,1
14893,14892,27.77,track,5,1
14892,14891,27.09,track,5,1
14891,14890,14.49,track,5,1
14890,14889,12.54,track,5,1
14889,14279,8.11,track,5,1
14279,14280,4.1,track,5,1
14280,14281,8.54,track,5,1
14281,14282,11.88,track,5,1
14282,14283,30.57,track,5,1
14283,14284,8.74,track,5,1
14284,14285,6.43,track,5,1
14285,15170,39.44,track,5,1
15170,15171,14.01,track,5,1
15171,15172,8.53,track,5,1
15172,15173,6.54,track,5,1
15173,15174,8.14,track,5,1
15174,15175,37.62,track,5,1
15175,15176,34.37,track,5,1
15176,15177,81.18,track,5,1
23786,23784,17.74,residential,30,1
23784,23780,4.42,residential,30,1
23780,23789,4.25,residential,30,1
23789,23781,18.63,residential,30,1
23781,23769,24.43,residential,30,1
23769,3253,64.69,residential,30,1
23899,23901,51.41,residential,30,1
23901,6372,35.09,residential,30,1
29094,29085,17.32,residential,30,1
29085,29089,11.84,residential,30,1
29089,29087,12.58,residential,30,1
29087,3211,8.07,residential,30,1
29174,29175,91.15,service,10,1
29175,7690,9.76,service,10,1
29183,29185,18.65,service,10,1
29185,29181,20.33,service,10,1
29181,29184,28.22,service,10,1
29184,29179,8.87,service,10,1
29179,29180,6.1,service,10,1
29180,29182,4.31,service,10,1
29182,29177,26.83,service,10,1
29177,29188,17.12,service,10,1
29188,29178,16.41,service,10,1
29178,29186,20.04,service,10,1
29186,29176,7.27,service,10,1
29176,7691,16.73,service,10,1
18546,18541,10.52,secondary,100,0
18541,18545,9.7,secondary,100,0
18545,7692,9.74,secondary,100,0
2614,18543,13.8,secondary,100,0
18543,18542,6.72,secondary,100,0
18542,18546,5.91,secondary,100,0
7693,14947,2.55,residential,30,1
14947,14946,5.35,residential,30,1
14946,14945,5.87,residential,30,1
14945,14944,52.86,residential,30,1
7694,14630,48.55,track,5,1
14630,14629,13.13,track,5,1
14629,14628,11.89,track,5,1
14628,14627,15.16,track,5,1
14627,14614,5.69,track,5,1
14614,14626,8.96,track,5,1
14626,14625,28.29,track,5,1
14625,14624,14.78,track,5,1
14624,14623,10.51,track,5,1
14623,14622,12.36,track,5,1
14622,14621,5.57,track,5,1
14621,14620,6.49,track,5,1
14620,14619,15.08,track,5,1
14619,14618,17.19,track,5,1
14618,14617,15.33,track,5,1
14617,14616,20.44,track,5,1
14616,14615,54.44,track,5,1
7695,14640,30.0,residential,30,1
14640,14639,4.53,residential,30,1
14639,14638,75.85,residential,30,1
7696,14641,26.16,residential,30,1
14641,14642,40.79,residential,30,1
7697,14969,11.32,track,5,1
14969,14968,11.09,track,5,1
14968,14967,11.61,track,5,1
14967,14966,17.59,track,5,1
14966,14965,24.82,track,5,1
14965,14964,20.94,track,5,1
14964,14963,13.89,track,5,1
14963,14962,16.76,track,5,1
14962,14961,11.98,track,5,1
14961,14960,14.25,track,5,1
14960,14959,6.51,track,5,1
14959,14948,5.76,track,5,1
14948,14958,3.01,track,5,1
14958,14957,17.39,track,5,1
14957,14956,24.16,track,5,1
14956,14955,8.15,track,5,1
14955,14954,5.84,track,5,1
14954,14953,6.69,track,5,1
14953,14952,10.01,track,5,1
14952,14951,13.23,track,5,1
14951,14950,12.15,track,5,1
14950,14949,55.91,track,5,1
14949,14976,73.87,track,5,1
14976,14975,4.32,track,5,1
14975,14974,4.94,track,5,1
14974,14973,10.82,track,5,1
14973,14972,23.87,track,5,1
14972,14971,37.25,track,5,1
14971,14970,16.71,track,5,1
7711,14107,19.2,residential,30,1
14107,14112,15.66,residential,30,1
14112,14111,5.43,residential,30,1
14111,14110,3.82,residential,30,1
14110,14109,11.77,residential,30,1
14109,14108,19.98,residential,30,1
14108,14107,6.7,residential,30,1
23648,23593,8.74,tertiary,70,1
23593,23646,10.12,tertiary,70,1
23646,23594,27.41,tertiary,70,1
23594,23595,22.5,tertiary,70,1
23595,23647,13.36,tertiary,70,1
23647,23596,16.96,tertiary,70,1
23596,23597,25.01,tertiary,70,1
23597,23613,15.51,tertiary,70,1
23613,23660,10.22,tertiary,70,1
23660,23598,13.15,tertiary,70,1
23598,23667,23.8,tertiary,70,1
23667,23599,17.76,tertiary,70,1
23599,23600,33.28,tertiary,70,1
23600,23601,28.57,tertiary,70,1
23601,23602,29.68,tertiary,70,1
23602,23603,18.56,tertiary,70,1
23603,2192,15.76,tertiary,70,1
23408,23406,22.61,residential,30,1
23406,23405,9.95,residential,30,1
23405,23407,7.98,residential,30,1
23407,2232,23.77,residential,30,1
7713,15704,3.04,residential,30,1
15704,15727,3.03,residential,30,1
15727,15657,3.04,residential,30,1
15657,15703,3.56,residential,30,1
15703,15728,4.48,residential,30,1
15728,15584,4.75,residential,30,1
15584,15583,17.42,residential,30,1
15583,15585,10.65,residential,30,1
15585,15587,33.42,residential,30,1
15587,15582,40.4,residential,30,1
15582,15588,15.49,residential,30,1
15588,15589,20.41,residential,30,1
